100 1.0537e-05
200 2.5104e-05
300 4.6651e-05
400 6.3765e-05
500 8.7855e-05
600 0.000120894
700 0.000151045
800 0.000149424
900 0.000191512
1000 0.000214693
1100 0.000237668
1200 0.000284706
1300 0.000300229
1400 0.000350698
1500 0.000366187
1600 0.000352269
1700 0.000393455
1800 0.000430096
1900 0.00045024
2000 0.000490069
2100 0.000543395
2200 0.000602269
2300 0.00059443
2400 0.000648558
2500 0.000681081
2600 0.000690349
2700 0.000750546
2800 0.000794015
2900 0.000864139
3000 0.000884843
3100 0.00088304
3200 0.000795498
3300 0.000864099
3400 0.000839918
3500 0.000907994
3600 0.000927128
3700 0.000978526
3800 0.000979255
3900 0.00101293
4000 0.00104739
4100 0.00110765
4200 0.00114918
4300 0.00117883
4400 0.00122199
4500 0.00129206
4600 0.00127222
4700 0.00130669
4800 0.00136688
4900 0.00142734
5000 0.00143976
5100 0.00147132
5200 0.00152567
5300 0.00153867
5400 0.00161357
5500 0.00165008
5600 0.00168947
5700 0.00177921
5800 0.0018272
5900 0.00206306
6000 0.00191609
6100 0.00191873
6200 0.00207109
6300 0.00198494
6400 0.00173643
6500 0.00182792
6600 0.00184338
6700 0.00205722
6800 0.00197381
6900 0.00197694
7000 0.00203619
7100 0.00208345
7200 0.00209426
7300 0.00215521
7400 0.00215015
7500 0.00234239
7600 0.00217017
7700 0.00222841
7800 0.0023056
7900 0.00256465
8000 0.00240867
8100 0.00238652
8200 0.00235867
8300 0.00247875
8400 0.00250494
8500 0.00255237
8600 0.00258139
8700 0.002645
8800 0.00267493
8900 0.00269905
9000 0.00276466
9100 0.00277142
9200 0.00291207
9300 0.00286691
9400 0.00292762
9500 0.00287378
9600 0.00306076
9700 0.00310086
9800 0.00306781
9900 0.00313167
10000 0.00318155
10100 0.003632
10200 0.003605
10300 0.004517
10400 0.004193
10500 0.003973
10600 0.004137
10700 0.004129
10800 0.00477
10900 0.004217
11000 0.004261
11100 0.004408
11200 0.004354
11300 0.004441
11400 0.004532
11500 0.005343
11600 0.004595
11700 0.004647
11800 0.004587
11900 0.00502
12000 0.004754
12100 0.004816
12200 0.004834
12300 0.004898
12400 0.00567
12500 0.004987
12600 0.004943
12700 0.004855
12800 0.005326
12900 0.005326
13000 0.004248
13100 0.004695
13200 0.005213
13300 0.005706
13400 0.004914
13500 0.005178
13600 0.005003
13700 0.00523
13800 0.004975
13900 0.005005
14000 0.005538
14100 0.005913
14200 0.005122
14300 0.004794
14400 0.00537
14500 0.005732
14600 0.006407
14700 0.005526
14800 0.005509
14900 0.00512
15000 0.005832
15100 0.006263
15200 0.005916
15300 0.00589
15400 0.005784
15500 0.005702
15600 0.00597
15700 0.006429
15800 0.006111
15900 0.005992
16000 0.00598
16100 0.006169
16200 0.006166
16300 0.007005
16400 0.006131
16500 0.006473
16600 0.006413
16700 0.006303
16800 0.006405
16900 0.0074
17000 0.006182
17100 0.006668
17200 0.007228
17300 0.006769
17400 0.006854
17500 0.006685
17600 0.006789
17700 0.006759
17800 0.006517
17900 0.007115
18000 0.007585
18100 0.007066
18200 0.007001
18300 0.007103
18400 0.007849
18500 0.007157
18600 0.007718
18700 0.007048
18800 0.007488
18900 0.007889
19000 0.007411
19100 0.00745
19200 0.007611
19300 0.008556
19400 0.007723
19500 0.007738
19600 0.007643
19700 0.00787
19800 0.008135
19900 0.008353
20000 0.00792
20100 0.00829
20200 0.00808
20300 0.008974
20400 0.008167
20500 0.008366
20600 0.008583
20700 0.007779
20800 0.008324
20900 0.009067
21000 0.008507
21100 0.008656
21200 0.008558
21300 0.009501
21400 0.008666
21500 0.008699
21600 0.008863
21700 0.008849
21800 0.011355
21900 0.009028
22000 0.008808
22100 0.009225
22200 0.00917
22300 0.009102
22400 0.009698
22500 0.009161
22600 0.00918
22700 0.009578
22800 0.00889
22900 0.009987
23000 0.009291
23100 0.009433
23200 0.009561
23300 0.009698
23400 0.009556
23500 0.009765
23600 0.009862
23700 0.010025
23800 0.010124
23900 0.009834
24000 0.010078
24100 0.010527
24200 0.010298
24300 0.010257
24400 0.010094
24500 0.011232
24600 0.01039
24700 0.009585
24800 0.010591
24900 0.011539
25000 0.010439
25100 0.00956
25200 0.010753
25300 0.011769
25400 0.010451
25500 0.009382
25600 0.009732
25700 0.010876
25800 0.010275
25900 0.009845
26000 0.009293
26100 0.010182
26200 0.01162
26300 0.010545
26400 0.00928
26500 0.010908
26600 0.011812
26700 0.010444
26800 0.009565
26900 0.011424
27000 0.010914
27100 0.009821
27200 0.010281
27300 0.010959
27400 0.011175
27500 0.009996
27600 0.01113
27700 0.0112
27800 0.011059
27900 0.010244
28000 0.011125
28100 0.010974
28200 0.01179
28300 0.010874
28400 0.010352
28500 0.011608
28600 0.011884
28700 0.010186
28800 0.01184
28900 0.012131
29000 0.011821
29100 0.010542
29200 0.012289
29300 0.011943
29400 0.011567
29500 0.011081
29600 0.011567
29700 0.013585
29800 0.010844
29900 0.011844
30000 0.013229
