100 2.9e-05
200 0.000101
300 0.000289
400 0.000378
500 0.000647
600 0.00094
700 0.001153
800 0.001627
900 0.002109
1000 0.002545
1100 0.003212
1200 0.004112
1300 0.004805
1400 0.005653
1500 0.006288
1600 0.007172
1700 0.00821
1800 0.009166
1900 0.009984
2000 0.011281
2100 0.012368
2200 0.013711
2300 0.014873
2400 0.01667
2500 0.017794
2600 0.019559
2700 0.020809
2800 0.022579
2900 0.024286
3000 0.02589
3100 0.02778
3200 0.029474
3300 0.03161
3400 0.033581
3500 0.036081
3600 0.038069
3700 0.040491
3800 0.04247
3900 0.044956
4000 0.047483
4100 0.049997
4200 0.052315
4300 0.055155
4400 0.057753
4500 0.060701
4600 0.063081
4700 0.066036
4800 0.069164
4900 0.071824
5000 0.075137
5100 0.078385
5200 0.082109
5300 0.08496
5400 0.088381
5500 0.091441
5600 0.094878
5700 0.09843
5800 0.10236
5900 0.106145
6000 0.109633
6100 0.113598
6200 0.117137
6300 0.120424
6400 0.125874
6500 0.128425
6600 0.132724
6700 0.137111
6800 0.142485
6900 0.144381
7000 0.14851
7100 0.154044
7200 0.157478
7300 0.162344
7400 0.167049
7500 0.171485
7600 0.178299
7700 0.182318
7800 0.187614
7900 0.192461
8000 0.197445
8100 0.202396
8200 0.207589
8300 0.213076
8400 0.218163
8500 0.224641
8600 0.230533
8700 0.235962
8800 0.241233
8900 0.246955
9000 0.251402
9100 0.257252
9200 0.263121
9300 0.26904
9400 0.274793
9500 0.282698
9600 0.287066
9700 0.295594
9800 0.29914
9900 0.305432
10000 0.311687
10100 0.31685
10200 0.323303
10300 0.330576
10400 0.336924
10500 0.343839
10600 0.346688
10700 0.353935
10800 0.360859
10900 0.374532
11000 0.385527
11100 0.385957
11200 0.39492
11300 0.44262
11400 0.41384
11500 0.415331
11600 0.422401
11700 0.430622
11800 0.437594
11900 0.446397
12000 0.453329
12100 0.458986
12200 0.465174
12300 0.476349
12400 0.48429
12500 0.492307
12600 0.500555
12700 0.505039
12800 0.512679
12900 0.524471
13000 0.533698
13100 0.539937
13200 0.548195
13300 0.557203
13400 0.56581
13500 0.57208
13600 0.58264
13700 0.591547
13800 0.602714
13900 0.612387
14000 0.620716
14100 0.629313
14200 0.637088
14300 0.645483
14400 0.655106
14500 0.663328
14600 0.6722
14700 0.687944
14800 0.69809
14900 0.701545
15000 0.71649
15100 0.768573
15200 0.735125
15300 0.745296
15400 0.758344
15500 0.770103
15600 0.773325
15700 0.789649
15800 0.793433
15900 0.80152
16000 0.81339
16100 0.826758
16200 0.837939
16300 0.85142
16400 0.864013
16500 0.867212
16600 0.883165
16700 0.896392
16800 0.905535
16900 0.911953
17000 0.934444
17100 0.941691
17200 0.953804
17300 0.970204
17400 0.977759
17500 0.987289
17600 1.00442
17700 1.01805
17800 1.02929
17900 1.04144
18000 1.04767
18100 1.05518
18200 1.06963
18300 1.0903
18400 1.10243
18500 1.11745
18600 1.1247
18700 1.1428
18800 1.14728
18900 1.1656
19000 1.18344
19100 1.18748
19200 1.20717
19300 1.21259
19400 1.22864
19500 1.24433
19600 1.26188
19700 1.2733
19800 1.29253
19900 1.30091
20000 1.33079
20100 1.32225
20200 1.35189
20300 1.36333
20400 1.386
20500 1.40474
20600 1.42117
20700 1.41684
20800 1.43447
20900 1.46758
21000 1.48077
21100 1.48614
21200 1.51443
21300 1.53496
21400 1.53033
21500 1.54392
21600 1.57161
21700 1.58325
21800 1.59979
21900 1.60553
22000 1.63328
22100 1.63663
22200 1.63712
22300 1.67961
22400 1.68748
22500 1.71543
22600 1.72148
22700 1.75469
22800 1.75044
22900 1.76875
23000 1.79633
23100 1.81733
23200 1.82291
23300 1.85837
23400 1.88311
23500 1.87524
23600 1.90362
23700 1.91851
23800 1.93693
23900 1.94855
24000 1.97381
24100 1.99947
24200 2.01228
24300 2.0178
24400 2.04909
24500 2.05748
24600 2.09307
24700 2.09891
24800 2.12369
24900 2.1424
25000 2.14243
25100 2.17787
25200 2.15087
25300 2.2016
25400 2.22431
25500 2.259
25600 2.25931
25700 2.29839
25800 2.2949
25900 2.31376
26000 2.33831
26100 2.35818
26200 2.3799
26300 2.394
26400 2.40106
26500 2.44047
26600 2.46726
26700 2.4851
26800 2.49235
26900 2.52813
27000 2.5359
27100 2.56748
27200 2.58496
27300 2.60991
27400 2.62491
27500 2.65158
27600 2.6724
27700 2.68087
27800 2.70143
27900 2.71905
28000 2.74322
28100 2.76552
28200 2.79453
28300 2.8069
28400 2.83096
28500 2.83805
28600 2.86843
28700 2.90179
28800 2.914
28900 2.93884
29000 3.1053
29100 3.25068
29200 3.0226
29300 3.02334
29400 3.13938
29500 3.10776
29600 3.11749
29700 3.11262
29800 3.12695
29900 3.15514
30000 3.17092
